,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,1,0,5,5,5,6,6,0,0
1,1,1,0,5,5,7,8,8,1,1
2,2,3,3,3,5,5,6,6,0,2
3,2,3,3,3,3,3,5,3,0,3
4,0,0,0,5,5,5,6,6,0,0
5,2,2,2,2,2,2,2,2,1,2
6,1,1,1,5,5,7,8,8,1,1
7,2,3,3,5,6,7,5,5,0,1
8,2,2,2,2,6,6,2,5,1,1
9,2,3,3,3,3,3,3,3,0,3
10,1,1,0,5,5,5,6,6,0,0
11,2,2,2,2,2,2,2,2,1,2
12,2,2,2,2,2,2,2,2,1,2
13,2,3,4,4,6,4,5,4,0,2
14,2,2,2,2,2,2,2,2,1,2
15,2,3,3,3,3,3,3,3,0,2
16,2,2,2,2,2,2,2,2,1,2
17,2,2,2,2,2,2,2,2,1,2
18,2,2,2,2,2,2,2,2,1,2
19,2,3,3,3,3,3,5,3,0,3
20,2,3,2,3,3,3,3,2,0,2
21,0,0,1,5,5,7,8,8,1,1
22,2,3,3,3,3,3,3,3,0,2
23,0,1,4,4,4,4,4,4,2,4
24,1,1,4,4,4,4,4,9,2,4
25,2,2,2,2,2,2,2,2,1,2
26,0,1,4,4,4,4,4,9,2,4
27,1,1,1,1,1,1,1,1,2,5
28,2,2,3,3,3,3,3,3,0,2
29,1,1,1,1,1,1,1,1,2,5
30,2,3,3,3,3,3,3,3,0,3
31,2,3,3,3,3,3,3,3,0,3
32,2,3,3,3,3,3,3,3,0,3
33,2,3,3,3,3,3,3,3,0,3
34,0,3,3,5,6,6,5,5,2,1
35,1,1,1,1,5,5,1,1,2,2
36,0,0,0,5,6,6,5,5,2,1
37,0,3,1,1,1,1,4,9,2,6
38,1,3,1,1,1,1,7,7,2,6
39,1,1,1,1,1,1,1,1,2,6
40,0,3,3,1,1,1,7,7,2,6
41,1,3,2,2,2,1,7,7,2,6
42,1,3,1,1,1,1,7,7,2,6
43,1,1,4,4,4,4,4,9,2,5
44,1,1,1,1,1,1,1,1,2,5
45,1,1,4,4,4,6,4,9,2,4
46,1,1,4,4,4,4,5,4,2,4
47,2,2,2,2,2,2,2,2,1,2
48,1,1,1,1,1,1,1,1,2,5
49,1,1,1,1,1,1,1,1,2,5
50,1,1,1,1,1,4,1,1,2,5
51,1,1,4,4,4,4,4,4,2,4
52,1,1,4,4,4,4,4,4,2,4
53,1,1,1,1,1,1,1,1,2,5
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.10797031317714445,0.09579089646850159,0.12343645583980166,0.13903086385733704,0.13472068583954944,0.13418187001873283,0.11988180453546873,0.1205165223868533,0.15706716018519712,0.11131303515949306
NMI,0.4098638760237282,0.42416469019475045,0.45247867292936716,0.58964779983752624,0.55863697572350779,0.62388955687923098,0.66926825433100501,0.58982580698069542,1.0,0.48993272337053961
