,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,0,4,5,5,5,5,5,0,0
1,1,3,3,3,6,6,6,6,0,1
2,2,2,2,2,2,2,2,2,0,2
3,2,2,2,2,2,2,2,2,0,3
4,0,0,0,5,5,5,5,5,0,0
5,2,2,2,2,2,2,2,2,0,3
6,1,2,3,3,6,6,6,6,0,1
7,1,2,2,2,6,6,6,6,0,1
8,0,0,0,4,4,7,7,7,3,4
9,0,0,0,0,0,0,0,9,0,5
10,2,2,2,2,2,2,8,8,0,3
11,2,2,2,2,2,2,8,8,0,3
12,2,3,3,3,3,3,3,3,1,3
13,2,2,2,2,2,2,2,2,0,3
14,2,3,3,3,3,3,3,3,1,6
15,2,3,3,3,3,3,3,3,1,6
16,1,1,1,1,1,1,1,1,3,7
17,2,3,3,3,3,3,3,3,1,6
18,2,3,3,3,3,3,3,3,1,6
19,2,3,3,3,3,3,3,3,1,6
20,2,3,3,3,3,3,3,3,1,6
21,2,3,3,3,3,6,6,6,1,6
22,2,3,3,3,3,3,3,3,1,6
23,0,0,4,4,4,4,4,4,0,5
24,2,3,4,4,4,4,4,4,1,5
25,2,3,3,3,3,3,3,3,1,3
26,2,3,3,3,3,3,3,3,1,6
27,1,1,1,1,1,1,1,1,3,7
28,1,1,1,1,1,1,1,1,3,7
29,1,1,1,1,1,1,1,1,3,7
30,2,2,2,2,2,2,2,2,0,2
31,2,2,2,2,2,2,2,2,0,2
32,2,2,2,2,2,2,2,2,0,2
33,2,2,2,2,2,2,2,2,0,2
34,99,99,99,99,99,99,99,99,99,99
35,1,1,1,5,5,5,1,5,3,8
36,1,1,1,1,1,7,7,7,3,4
37,1,1,1,4,1,4,4,4,3,4
38,1,1,1,1,1,1,2,4,3,4
39,1,1,1,1,1,1,1,1,3,7
40,1,1,1,1,1,1,1,1,3,8
41,0,0,4,4,4,4,4,4,1,5
42,1,1,1,1,1,1,1,1,3,8
43,0,0,4,4,4,4,4,4,3,5
44,1,1,1,1,1,1,1,1,3,7
45,1,1,1,1,1,1,1,1,3,7
46,1,1,1,1,1,1,1,1,3,7
47,1,1,1,1,4,4,8,4,3,4
48,1,1,1,1,1,1,1,1,3,7
49,1,1,1,1,1,1,1,1,3,7
50,1,1,1,1,1,1,1,1,3,8
51,1,1,1,1,1,1,1,1,3,8
52,1,1,1,1,1,1,1,1,3,8
53,1,1,1,1,1,1,1,1,3,8
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.1331340498344548,0.15079740288484708,0.14497913875487767,0.13726598956575717,0.1389922919243368,0.13151826497843155,0.12404816689890859,0.12639536649800884,0.16713821764930514,0.09695954700466497
NMI,0.47434056014969939,0.74034563440164736,0.67275962264744782,0.63862734140213573,0.69159677340966275,0.63323966605868254,0.58742294991800659,0.60618152392886682,1.0,0.59467724706081282
