,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,4,5,5,5,5,5,0,
1,1,3,3,3,6,6,6,6,0,
2,2,2,2,2,2,2,2,2,0,
3,2,2,2,2,2,2,2,2,0,
4,0,0,0,5,5,5,5,5,0,
5,2,2,2,2,2,2,2,2,0,
6,1,2,3,3,6,6,6,6,0,
7,1,2,2,2,6,6,6,6,0,
8,0,0,0,4,4,7,7,7,3,
9,0,0,0,0,0,0,0,9,0,
10,2,2,2,2,2,2,8,8,0,
11,2,2,2,2,2,2,8,8,0,
12,2,3,3,3,3,3,3,3,1,
13,2,2,2,2,2,2,2,2,0,
14,2,3,3,3,3,3,3,3,1,
15,2,3,3,3,3,3,3,3,1,
16,1,1,1,1,1,1,1,1,3,
17,2,3,3,3,3,3,3,3,1,
18,2,3,3,3,3,3,3,3,1,
19,2,3,3,3,3,3,3,3,1,
20,2,3,3,3,3,3,3,3,1,
21,2,3,3,3,3,6,6,6,1,
22,2,3,3,3,3,3,3,3,1,
23,0,0,4,4,4,4,4,4,0,
24,2,3,4,4,4,4,4,4,1,
25,2,3,3,3,3,3,3,3,1,
26,2,3,3,3,3,3,3,3,1,
27,1,1,1,1,1,1,1,1,3,
28,1,1,1,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,1,3,
30,2,2,2,2,2,2,2,2,0,
31,2,2,2,2,2,2,2,2,0,
32,2,2,2,2,2,2,2,2,0,
33,2,2,2,2,2,2,2,2,0,
34,99,99,99,99,99,99,99,99,99,
35,1,1,1,5,5,5,1,5,3,
36,1,1,1,1,1,7,7,7,3,
37,1,1,1,4,1,4,4,4,3,
38,1,1,1,1,1,1,2,4,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,1,1,1,1,3,
41,0,0,4,4,4,4,4,4,1,
42,1,1,1,1,1,1,1,1,3,
43,0,0,4,4,4,4,4,4,3,
44,1,1,1,1,1,1,1,1,3,
45,1,1,1,1,1,1,1,1,3,
46,1,1,1,1,1,1,1,1,3,
47,1,1,1,1,4,4,8,4,3,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.1331340498344548,0.15079740288484708,0.14497913875487767,0.13726598956575717,0.1389922919243368,0.13151826497843155,0.12404816689890859,0.12639536649800884,0.16713821764930514,
NMI,0.47434056014969939,0.74034563440164736,0.67275962264744782,0.63862734140213573,0.69159677340966275,0.63323966605868254,0.58742294991800659,0.60618152392886682,1.0,
Silhoutte,0.18483881,0.2333169,0.22624752,0.24778378,0.28754669,0.285959,0.28538263,0.27726975,0.19868501,
