,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,2,2,2,2,2,2,0,
1,2,2,2,2,2,2,2,2,0,
2,2,2,2,2,2,2,2,2,0,
3,2,3,3,3,3,3,3,3,1,
4,2,2,2,2,2,2,2,2,0,
5,1,0,4,4,4,4,4,4,0,
6,2,2,2,2,2,2,2,2,0,
7,2,3,4,3,2,2,8,9,0,
8,0,0,4,4,4,4,8,9,0,
9,0,3,3,3,3,3,3,3,1,
10,0,0,4,4,4,4,4,4,0,
11,0,0,4,4,4,4,4,4,0,
12,1,1,4,4,4,4,4,4,0,
13,2,1,1,1,3,3,8,7,0,
14,2,2,2,2,6,7,7,7,0,
15,2,2,2,2,6,7,7,7,0,
16,2,2,2,2,6,7,7,7,0,
17,2,2,2,2,6,7,7,7,0,
18,2,2,2,2,6,7,7,7,0,
19,2,2,2,2,6,7,7,7,0,
20,2,2,2,2,6,7,7,7,0,
21,1,2,2,2,6,7,7,7,0,
22,1,1,1,1,1,1,1,1,2,
23,1,3,3,3,3,3,3,3,1,
24,1,3,3,3,3,3,3,3,1,
25,1,1,1,5,5,5,5,8,2,
26,2,2,2,2,6,7,8,8,0,
27,1,1,1,1,1,1,1,1,2,
28,1,1,1,1,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,2,
30,1,1,1,5,5,5,5,5,2,
31,1,1,1,5,5,5,5,5,2,
32,1,1,1,5,5,5,5,5,2,
33,1,1,1,5,5,5,5,5,2,
34,1,1,1,5,5,5,5,5,2,
35,2,2,2,2,2,2,2,2,0,
36,1,1,1,1,5,1,1,1,2,
37,1,1,1,1,6,6,6,6,2,
38,1,1,1,1,6,6,6,6,2,
39,1,1,1,1,1,1,1,1,2,
40,1,1,4,1,1,1,1,1,2,
41,0,0,4,1,1,6,6,8,2,
42,1,1,1,1,1,1,1,1,2,
43,1,1,1,1,1,1,1,1,2,
44,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,2,
46,1,1,1,1,1,1,1,1,2,
47,1,1,1,1,1,1,1,1,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,5,1,1,1,2,
51,1,1,1,1,1,1,1,1,2,
52,1,1,1,1,1,1,1,1,2,
53,1,1,1,1,1,1,1,1,2,
54,1,1,1,1,1,1,1,1,2,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.1372044338900823,0.15724087990112473,0.1739588981196844,0.17436972754001695,0.18154302050295668,0.18602009764627653,0.17500424693454758,0.17340410163312656,0.21425219733239148,
NMI,0.47440628203100144,0.66908994998835924,0.71808881083660669,0.69270789231870089,0.61751312856336049,0.67617027949421393,0.69311420258797141,0.65874374064259522,1.0,
Silhoutte,0.13331693,0.17437753,0.19393151,0.15047352,0.24712094,0.31528873,0.32896562,0.34318847,0.18897107,
