,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,1,5,5,5,5,5,1,
1,0,3,4,4,6,6,8,9,0,
2,1,1,1,5,5,5,5,5,1,
3,1,1,4,1,1,1,1,1,0,
4,0,0,4,5,5,5,5,5,1,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,6,6,8,9,0,
7,0,1,1,1,6,6,6,6,2,
8,0,2,0,2,6,6,6,6,2,
9,1,1,1,1,1,1,1,1,0,
10,1,1,1,1,1,1,1,1,0,
11,2,2,2,2,2,2,2,2,2,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,1,2,4,4,4,4,4,8,0,
24,1,2,4,4,4,4,4,4,0,
25,1,1,4,4,4,4,4,4,0,
26,1,2,4,4,4,4,4,8,0,
27,2,2,2,2,2,2,2,2,2,
28,2,3,3,3,3,3,3,3,1,
29,2,3,3,3,3,3,3,3,1,
30,2,3,3,3,3,3,3,3,1,
31,0,3,3,3,3,3,3,3,1,
32,0,3,3,3,3,3,3,3,1,
33,0,3,3,3,3,3,3,3,1,
34,0,3,3,3,3,3,3,3,1,
35,1,1,1,5,5,5,5,5,1,
36,2,2,2,2,6,6,6,6,2,
37,1,0,0,0,0,2,0,0,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,2,2,2,2,2,7,7,7,2,
41,2,2,2,2,2,7,7,7,2,
42,2,2,2,2,2,7,7,7,2,
43,0,2,4,4,4,4,4,4,0,
44,2,2,2,2,2,2,2,2,2,
45,2,2,4,4,4,4,4,8,0,
46,1,1,1,1,1,1,1,1,2,
47,2,2,2,2,2,2,2,2,2,
48,2,2,2,2,2,2,2,2,2,
49,2,3,3,3,3,3,3,3,1,
50,1,1,4,4,4,4,4,8,0,
51,2,0,2,2,4,4,4,4,2,
52,2,1,2,5,5,2,2,4,2,
53,2,2,2,2,2,7,2,2,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.09948418757635645,0.09302972158193623,0.11932583956188597,0.13118090607816013,0.12748407163185363,0.12370912844278224,0.12047316438654518,0.11379279491875306,0.14010256571804963,
NMI,0.36323884957380687,0.41214954899316769,0.5916872835473368,0.69464805943624597,0.60448605267730893,0.62675360154658655,0.65317765664097205,0.63026095469990895,1.0,
Silhoutte,0.14455734,0.1465193,0.15380667,0.20603285,0.23385187,0.24246565,0.29057173,0.2875194,0.18527042,
