,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,1,4,4,4,4,4,4,3,
1,0,0,0,0,0,7,7,7,1,
2,0,0,4,4,4,4,4,4,3,
3,0,3,3,3,3,3,3,3,0,
4,0,0,4,4,4,4,4,4,3,
5,2,2,2,2,2,2,2,2,1,
6,0,0,0,0,0,7,7,7,1,
7,0,0,0,5,5,5,5,5,3,
8,0,0,0,5,5,5,5,5,3,
9,0,3,3,3,3,3,3,3,0,
10,0,3,3,3,3,3,3,3,0,
11,0,0,4,4,6,6,6,6,3,
12,2,2,2,2,2,2,6,2,1,
13,2,3,3,3,3,3,3,9,1,
14,2,2,2,2,2,2,2,2,1,
15,2,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,2,2,2,2,2,2,2,2,1,
23,1,3,3,3,3,3,3,3,0,
24,1,1,1,1,1,1,1,1,2,
25,1,1,1,1,1,1,1,1,2,
26,2,2,2,2,2,2,2,9,1,
27,1,1,1,1,1,1,1,1,2,
28,1,1,1,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,1,2,
30,0,3,3,3,3,3,3,3,0,
31,0,3,3,3,3,3,3,3,0,
32,0,3,3,3,3,3,3,3,0,
33,1,1,1,1,1,1,1,1,2,
34,1,1,1,1,1,1,1,1,2,
35,2,0,4,4,4,4,4,4,3,
36,0,0,0,5,5,5,5,5,3,
37,1,1,1,1,1,1,1,1,2,
38,1,1,1,1,1,1,1,1,2,
39,1,1,1,1,1,1,1,1,2,
40,1,1,1,1,1,1,8,8,2,
41,0,0,4,5,6,7,8,8,2,
42,2,3,4,5,6,7,8,8,2,
43,1,1,1,1,1,1,1,1,2,
44,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,9,2,
46,1,1,1,1,1,1,1,1,2,
47,1,1,1,1,1,1,1,1,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,2,
51,1,1,1,1,1,1,1,1,2,
52,0,0,0,0,6,6,6,6,3,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.17776527449922117,0.17913677753153892,0.19365324741317216,0.19440760241160637,0.1963980386982484,0.19679087651159252,0.18882225268999997,0.18583091506852034,0.20719851367394956,
NMI,0.55175764225748458,0.69120730860653901,0.73256140005431813,0.74619104152018201,0.76253553245076522,0.76253553245076511,0.74766752802709258,0.7630980007016267,1.0,
Silhoutte,0.22544268,0.24356842,0.29043279,0.31443693,0.36400631,0.36463886,0.37602967,0.37277443,0.23497903,
