,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,1,1,6,6,6,6,0,
1,1,1,1,1,1,1,1,1,0,
2,1,1,1,1,1,1,1,1,0,
3,1,1,1,1,1,1,1,1,1,
4,1,1,1,1,6,6,6,6,0,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,2,1,1,2,2,7,8,8,2,
9,1,1,1,1,1,1,1,1,0,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,2,2,2,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,2,2,4,4,4,4,4,4,2,
24,0,0,4,4,4,4,4,9,2,
25,1,1,1,1,1,1,1,9,0,
26,0,0,4,4,4,4,4,4,2,
27,2,3,3,3,3,3,3,3,1,
28,2,3,3,3,3,3,3,3,1,
29,2,2,2,2,2,2,2,2,2,
30,0,3,3,3,3,3,3,3,1,
31,0,3,3,3,3,3,3,3,1,
32,0,3,3,3,3,3,3,3,1,
33,0,3,3,3,3,3,3,3,1,
34,2,3,3,3,3,3,7,7,2,
35,1,1,1,1,6,6,6,6,0,
36,2,2,2,2,2,7,8,8,2,
37,0,0,0,0,6,7,7,7,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,1,1,1,5,5,5,5,5,2,
41,1,1,1,5,5,5,5,5,2,
42,1,1,1,5,5,5,5,5,2,
43,2,0,4,4,4,4,4,4,2,
44,2,2,2,2,2,5,2,2,2,
45,2,2,2,2,2,2,2,2,2,
46,2,2,2,2,2,2,2,2,2,
47,2,2,2,2,2,7,7,7,2,
48,2,2,2,2,2,2,2,2,2,
49,2,2,2,2,2,2,2,2,2,
50,2,2,2,2,2,2,2,2,2,
51,2,2,2,2,2,2,2,4,2,
52,1,1,1,1,6,1,6,6,2,
53,2,2,2,2,2,2,2,2,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.1408623651842439,0.1337800500786639,0.13297658623429912,0.15633367336404705,0.14810818318453264,0.13859945473541865,0.1365105432971882,0.1304832857328411,0.176282215732468,
NMI,0.47019385663303837,0.5502120685540447,0.53480603632803991,0.6202435950278824,0.58399120742126298,0.5714925721187164,0.65874889349057353,0.62087317059192337,1.0,
Silhoutte,0.20340699,0.20057229,0.19081421,0.2805498,0.28326938,0.2428244,0.28050377,0.29964798,0.20690668,
