,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,0,0,4,4,4,4,4,4,2,
1,1,1,1,5,5,5,5,5,2,
2,0,0,0,5,5,0,6,9,2,
3,1,1,1,1,1,1,1,1,1,
4,0,0,4,4,4,4,4,4,2,
5,1,1,4,4,4,4,4,4,2,
6,1,1,1,1,1,1,1,1,1,
7,1,1,1,1,1,1,1,1,1,
8,0,0,4,5,5,7,7,7,3,
9,2,2,4,5,5,0,0,9,1,
10,1,1,1,1,1,1,1,1,1,
11,1,1,1,1,1,1,1,1,1,
12,1,1,1,4,4,1,1,1,1,
13,1,1,1,1,1,1,1,1,1,
14,2,3,3,3,3,3,3,3,0,
15,2,3,3,3,3,3,3,3,0,
16,1,3,3,3,3,3,3,3,0,
17,2,3,3,3,3,3,3,3,0,
18,2,3,3,3,3,3,3,3,0,
19,1,3,3,4,4,4,3,3,0,
20,1,3,3,3,3,3,3,3,0,
21,1,3,3,4,4,3,3,3,0,
22,2,3,3,3,3,3,3,3,0,
23,1,1,1,1,1,1,1,1,1,
24,1,1,1,1,1,1,1,1,1,
25,2,2,2,2,2,2,2,2,3,
26,1,3,3,3,3,3,3,3,0,
27,1,1,1,1,1,1,1,1,1,
28,2,1,1,1,2,2,1,1,3,
29,2,2,2,2,2,2,2,2,3,
30,0,0,4,5,5,5,5,5,2,
31,0,0,4,5,5,5,5,9,2,
32,0,0,4,5,5,5,5,5,2,
33,2,2,2,2,2,2,2,2,3,
34,2,0,4,5,5,2,5,5,3,
35,1,1,4,4,4,4,8,8,3,
36,0,0,4,5,4,7,7,7,3,
37,2,2,2,2,2,2,2,2,3,
38,2,2,2,2,2,2,2,2,3,
39,2,2,2,2,2,2,2,2,3,
40,2,2,2,2,6,6,6,6,3,
41,2,0,2,2,6,6,6,6,3,
42,2,2,2,2,6,6,6,6,3,
43,2,2,2,2,6,6,6,6,3,
44,2,2,2,2,2,2,2,2,3,
45,2,2,2,2,2,2,2,2,3,
46,1,1,1,1,1,1,1,1,1,
47,0,0,0,0,2,5,5,0,3,
48,2,2,2,2,2,2,2,2,3,
49,2,2,2,2,2,2,2,2,3,
50,1,1,1,1,1,1,1,1,1,
51,2,2,4,4,6,7,7,7,3,
52,1,1,4,4,4,4,8,8,1,
53,2,2,2,2,2,6,8,8,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.10020333653744287,0.14282786801030037,0.14355824342082496,0.1507182812748586,0.13920803912215046,0.13493236503434575,0.1334715990826527,0.1345167588712002,0.1672894969831181,
NMI,0.44236367227454626,0.65758117601144417,0.65236500414203646,0.58779698081654552,0.62654895963002177,0.69131314696155977,0.67730556955095134,0.68811130129511611,1.0,
Silhoutte,0.11833731,0.20546534,0.19402318,0.18066692,0.19635381,0.21635228,0.23086629,0.25922433,0.20160979,
