,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Louvain,
0,0,3,3,3,3,3,3,0,
1,0,3,3,3,3,3,3,0,
2,0,3,3,3,3,3,3,0,
3,0,0,4,4,4,4,4,3,
4,0,3,3,3,3,3,3,0,
5,0,3,3,3,3,3,3,0,
6,0,3,3,3,6,6,8,0,
7,0,3,3,1,6,6,8,0,
8,1,1,1,1,6,6,6,0,
9,0,0,1,5,5,5,8,3,
10,0,3,3,3,6,6,6,0,
11,1,1,1,1,1,1,1,9,
12,0,3,3,3,6,6,6,0,
13,0,0,0,0,3,0,0,3,
14,2,2,2,2,2,2,2,1,
15,2,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,1,
17,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,1,
22,99,99,99,99,99,99,99,99,
23,0,3,3,3,3,7,7,3,
24,0,3,4,5,5,7,7,3,
25,1,0,4,4,4,4,4,3,
26,0,3,3,5,5,7,7,3,
27,1,1,1,2,2,2,2,1,
28,1,1,1,1,1,1,1,9,
29,1,1,1,1,1,1,1,9,
30,0,0,4,4,4,4,4,3,
31,0,0,4,5,5,4,4,3,
32,1,1,4,4,4,4,4,3,
33,1,1,1,1,1,1,1,9,
34,1,1,4,4,4,4,4,9,
35,1,3,3,3,3,3,3,9,
36,1,1,1,1,1,1,1,9,
37,1,1,1,4,4,7,1,9,
38,1,1,1,1,1,1,1,9,
39,1,1,1,1,1,1,1,9,
40,1,3,4,5,5,5,5,4,
41,1,3,4,5,5,5,5,4,
42,2,3,3,5,5,5,5,4,
43,1,1,1,1,1,1,1,9,
44,1,1,1,1,1,1,1,9,
45,99,99,99,99,99,99,99,99,
46,99,99,99,99,99,99,99,99,
47,99,99,99,99,99,99,99,99,
48,99,99,99,99,99,99,99,99,
49,1,1,1,1,1,1,1,9,
50,1,3,3,5,5,1,1,9,
51,1,1,1,1,1,1,1,9,
52,1,1,1,1,1,1,1,9,
53,1,1,1,1,1,1,1,9,
54,1,1,1,1,1,1,1,9,
55,99,99,99,99,99,99,99,99,
Modularity,0.1621223627666972,0.1719788056624993,0.15552188130484387,0.17338101070005382,0.17018887349574288,0.17881484751990662,0.18103941523928585,0.1964822276634615,
NMI,0.61571059504518788,0.61456134013982111,0.56717303375313599,0.64904983992589316,0.69204410299630359,0.76924651341830386,0.79090033552408723,1.0,
Silhoutte,0.22271325,0.24922717,0.22186649,0.2550686,0.28284817,0.33153294,0.33568463,0.32543499,
