,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,1,5,5,5,5,5,1,
1,2,2,0,0,6,6,6,6,1,
2,1,1,1,5,5,5,5,5,1,
3,0,3,3,3,6,6,6,9,0,
4,1,1,1,5,5,5,5,5,1,
5,1,1,1,1,1,1,1,1,1,
6,0,0,0,0,6,6,6,6,1,
7,1,1,1,1,1,1,7,7,1,
8,1,1,1,1,1,7,7,7,1,
9,2,3,3,3,6,6,6,9,0,
10,1,1,1,1,1,1,1,1,1,
11,1,1,1,1,1,1,1,1,1,
12,1,1,1,1,1,1,1,1,1,
13,1,1,3,1,1,1,1,1,1,
14,1,1,1,1,1,1,1,1,1,
15,1,1,1,1,1,1,1,1,1,
16,1,1,1,1,1,1,1,1,1,
17,1,1,1,1,1,1,1,1,1,
18,1,1,1,1,1,1,1,1,1,
19,1,1,1,1,1,1,1,1,1,
20,1,1,1,1,1,1,1,1,1,
21,1,1,1,1,1,1,1,1,1,
22,1,1,4,1,1,1,7,1,1,
23,2,3,3,3,6,6,6,9,0,
24,0,3,3,3,6,3,3,3,0,
25,2,2,4,0,0,4,8,8,2,
26,0,3,3,3,3,3,3,3,1,
27,2,2,4,4,4,4,4,4,2,
28,2,2,4,4,4,4,4,4,2,
29,2,3,2,2,2,3,3,3,2,
30,2,2,4,4,4,4,4,4,2,
31,2,2,4,4,4,4,4,4,2,
32,2,2,4,4,4,4,4,4,2,
33,2,2,4,4,4,4,4,4,2,
34,2,2,2,2,2,2,2,2,2,
35,1,1,1,5,5,5,5,5,1,
36,0,0,3,3,3,7,7,7,2,
37,2,2,2,2,2,2,2,2,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,2,2,2,2,2,2,2,2,2,
41,0,0,0,0,0,7,8,8,2,
42,2,2,2,2,2,2,2,2,2,
43,0,3,3,3,3,3,3,3,2,
44,2,2,2,2,2,2,2,2,2,
45,2,2,2,2,2,2,2,2,2,
46,2,2,2,2,2,2,8,8,2,
47,2,2,2,2,2,2,2,2,2,
48,2,2,2,2,2,2,2,2,2,
49,2,2,2,2,2,2,2,2,2,
50,2,2,2,2,2,2,2,2,2,
51,2,2,2,2,2,2,8,8,2,
52,0,0,0,0,3,7,8,8,1,
53,2,2,2,2,2,2,2,2,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.2429211566609584,0.25584716914150607,0.23403413742514226,0.22043143838773374,0.2173370934839424,0.21112182004725363,0.1878343987649761,0.19387437075975236,0.27309489877401716,
NMI,0.56394063516271231,0.63013841781936941,0.56373370449408844,0.58954173570088186,0.62817698559728874,0.56362706913683724,0.51034125283375198,0.55670319660998036,1.0,
Silhoutte,0.18786685,0.21506639,0.22000205,0.22290144,0.20551259,0.22046343,0.23001016,0.26890906,0.21058013,
