,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,2,5,5,5,5,5,2,
1,0,0,0,0,6,6,6,9,2,
2,1,2,2,5,5,5,5,5,2,
3,2,2,4,4,4,4,4,4,1,
4,1,1,1,1,1,1,1,1,0,
5,1,1,1,1,1,1,1,1,0,
6,1,1,1,1,1,1,1,1,0,
7,1,1,1,1,1,1,1,1,0,
8,1,1,1,1,1,1,1,1,0,
9,1,2,4,4,4,4,4,4,1,
10,1,1,1,1,1,1,1,1,0,
11,1,1,1,1,1,1,1,1,0,
12,1,1,1,1,1,1,1,1,0,
13,1,1,1,1,1,1,1,1,0,
14,1,1,1,1,1,1,1,1,0,
15,1,1,1,1,1,1,1,1,0,
16,1,1,1,1,1,1,1,1,0,
17,1,1,1,1,1,1,1,1,0,
18,1,1,1,1,1,1,1,1,0,
19,1,1,1,1,1,1,1,1,0,
20,1,1,1,1,1,1,1,1,0,
21,1,1,1,1,1,1,1,1,0,
22,1,1,1,1,1,1,1,1,0,
23,1,2,4,4,4,4,4,4,1,
24,1,1,1,1,1,1,1,1,2,
25,1,1,1,1,3,3,3,3,2,
26,0,0,0,5,0,0,0,9,0,
27,1,1,1,1,1,1,1,1,0,
28,1,1,1,1,1,1,1,1,0,
29,1,1,3,5,5,5,5,5,2,
30,0,3,4,4,4,3,3,3,1,
31,2,2,4,4,4,4,4,4,1,
32,1,1,4,4,4,4,1,1,1,
33,2,3,3,3,3,3,3,3,2,
34,2,3,3,2,6,6,6,6,2,
35,2,3,3,3,3,3,3,3,2,
36,1,1,1,1,1,1,1,1,0,
37,0,0,0,0,0,0,0,0,2,
38,2,2,2,2,2,2,2,2,2,
39,2,2,2,2,2,2,2,2,2,
40,2,2,2,2,2,2,2,2,2,
41,2,2,2,2,2,2,2,2,2,
42,2,2,2,2,2,2,2,2,2,
43,2,3,3,5,6,6,6,6,2,
44,2,3,3,3,3,3,3,3,2,
45,2,2,2,2,6,7,7,7,2,
46,2,3,3,3,6,6,8,8,2,
47,0,2,2,2,5,7,7,7,2,
48,2,3,3,2,6,6,6,6,2,
49,2,3,3,3,3,3,3,3,2,
50,1,1,1,1,1,1,1,1,2,
51,2,3,3,3,6,6,8,8,2,
52,0,3,2,5,5,5,5,5,2,
53,1,1,1,1,1,1,1,1,2,
54,0,0,0,0,0,5,7,7,2,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.09096500169383195,0.09188026916768728,0.11726425494584646,0.11645887892687612,0.11036079289255013,0.10972819085649266,0.1041981240840406,0.10427724983201067,0.14840772225626314,
NMI,0.29247004724420395,0.35466032466734032,0.61672787821109665,0.58376852455813566,0.59819558028184772,0.55678652935720263,0.49073739648889958,0.4852244789438766,1.0,
Silhoutte,0.18584969,0.18211999,0.25761693,0.27462671,0.28857365,0.32164345,0.32211927,0.33154015,0.20969903,
