,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,1,1,4,4,4,4,4,4,3,
1,0,0,0,0,6,6,6,6,0,
2,0,0,4,4,4,4,4,4,3,
3,2,3,3,3,3,3,3,3,1,
4,0,1,4,4,4,4,4,4,3,
5,2,2,2,2,2,2,2,2,0,
6,0,0,0,0,6,6,6,6,0,
7,0,0,0,5,5,5,5,5,3,
8,0,0,0,5,5,5,5,5,3,
9,0,3,3,3,3,3,3,3,1,
10,0,3,3,3,3,3,3,3,1,
11,0,0,4,4,6,7,7,7,3,
12,2,2,2,2,2,2,2,2,0,
13,2,3,3,3,3,3,6,9,0,
14,2,2,2,2,2,2,2,2,0,
15,2,2,2,2,2,2,2,2,0,
16,2,2,2,2,2,2,2,2,0,
17,2,2,2,2,2,2,2,2,0,
18,2,2,2,2,2,2,2,2,0,
19,2,2,2,2,2,2,2,2,0,
20,2,2,2,2,2,2,2,2,0,
21,2,2,2,2,2,2,2,2,0,
22,2,2,2,2,2,2,2,2,0,
23,1,3,1,1,1,1,1,1,1,
24,1,1,1,1,1,1,1,1,2,
25,1,1,1,1,1,1,1,9,2,
26,2,2,2,2,2,2,2,2,0,
27,1,1,1,1,1,1,1,1,2,
28,1,1,1,1,1,1,1,1,2,
29,1,1,1,1,1,1,1,1,2,
30,1,3,3,3,3,3,3,3,1,
31,1,3,3,3,3,3,3,3,1,
32,0,3,3,3,3,3,3,3,1,
33,1,1,1,1,1,1,1,1,2,
34,1,1,1,1,1,1,1,1,2,
35,0,0,4,4,4,4,4,4,3,
36,0,0,0,5,5,5,5,5,3,
37,1,1,1,1,1,1,1,1,2,
38,1,1,1,1,1,1,1,1,2,
39,1,1,1,1,1,1,1,1,2,
40,1,1,1,1,6,1,8,8,2,
41,0,3,4,5,6,6,8,8,2,
42,2,3,4,5,6,6,8,8,2,
43,1,1,1,1,1,1,1,1,2,
44,1,1,1,1,1,1,1,1,2,
45,1,1,1,1,1,1,1,1,2,
46,1,1,1,1,1,1,1,1,2,
47,1,1,1,1,1,1,1,1,2,
48,1,1,1,1,1,1,1,1,2,
49,1,1,1,1,1,1,1,1,2,
50,1,1,1,1,1,1,1,1,2,
51,1,1,1,1,1,1,1,1,2,
52,0,0,4,4,6,7,7,7,3,
53,1,1,1,1,1,1,1,1,2,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.14787958168950316,0.15936973362612322,0.17998496759648705,0.18065863039066982,0.17717679528258157,0.17965003529737633,0.1766072756163913,0.17325766234130338,0.19138761033192292,
NMI,0.52547485774086367,0.71020768594921513,0.73500935887653374,0.77405602978485777,0.71214195888754495,0.76202731119199618,0.80827433859488407,0.77326983327653143,1.0,
Silhoutte,0.19155739,0.20808954,0.28435619,0.31480158,0.32862286,0.35412918,0.37122819,0.33445297,0.22580297,
