,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,
0,2,2,2,5,3,7,7,6,5,
1,2,3,3,3,6,6,6,3,1,
2,0,3,3,5,3,7,7,6,5,
3,2,3,3,3,6,6,6,5,1,
4,2,2,2,5,3,7,7,6,5,
5,0,3,3,5,3,3,3,7,1,
6,2,3,3,3,6,6,6,3,1,
7,0,3,3,3,6,6,6,3,1,
8,0,3,3,4,6,6,6,3,1,
9,0,0,4,4,5,5,5,5,1,
10,2,3,3,3,3,3,3,7,1,
11,99,99,99,99,99,99,99,99,99,
12,2,3,3,3,2,3,3,7,1,
13,2,2,2,5,5,5,5,9,1,
14,2,2,2,2,2,2,2,2,1,
15,2,2,2,2,2,2,2,2,1,
16,2,2,3,2,2,2,2,7,1,
17,2,2,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,1,
19,2,2,2,2,2,2,2,2,1,
20,2,2,2,2,2,2,2,2,1,
21,2,2,2,2,2,2,2,2,1,
22,99,99,99,99,99,99,99,99,99,
23,0,0,0,5,5,5,5,5,1,
24,0,2,4,5,5,5,5,5,1,
25,0,3,0,5,5,7,7,9,1,
26,2,2,2,2,2,2,2,2,1,
27,1,1,1,1,1,1,1,1,3,
28,1,1,1,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,1,3,
30,1,1,4,4,4,4,4,4,3,
31,0,0,4,4,4,4,4,4,3,
32,1,1,1,1,1,4,8,8,3,
33,1,1,4,4,4,4,4,4,3,
34,99,99,99,99,99,99,99,99,99,
35,2,2,2,5,3,7,7,6,5,
36,99,99,99,99,99,99,99,99,99,
37,99,99,99,99,99,99,99,99,99,
38,1,1,1,1,1,1,1,1,3,
39,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,1,1,8,8,3,
41,1,1,1,1,1,1,8,8,3,
42,1,1,1,1,1,1,8,8,3,
43,0,2,2,5,5,5,7,9,1,
44,99,99,99,99,99,99,99,99,99,
45,99,99,99,99,99,99,99,99,99,
46,1,1,1,1,1,1,3,7,3,
47,99,99,99,99,99,99,99,99,99,
48,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,8,8,3,
51,1,1,1,1,1,1,1,1,3,
52,1,1,1,1,1,1,1,1,3,
53,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,
Modularity,0.14552319981038275,0.15251850910041317,0.14969151312326498,0.16304235745599932,0.17571928285356173,0.16608762205006253,0.1456013357527881,0.14407350462464494,0.18631379940487577,
NMI,0.61349397636497705,0.60550661770655068,0.54528546460419103,0.59357363672453967,0.68122762785441837,0.67461336887116408,0.58246115806913312,0.62262080493735905,1.0,
Silhoutte,0.27197727,0.26807312,0.27374509,0.32259253,0.35591526,0.34453106,0.35289045,0.38250601,0.33113441,
